Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Type,Category
AGATON,2022,10,BUKIDNON,SAN FERNANDO,67,297,1,,,,,,,12,0,"['FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING SUPPLIES']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']"
AGATON,2022,7,CEBU,SAN FRANCISCO,42,205,6,1,0,0,,,,,,,
AGATON,2022,11,DAVAO ORIENTAL,SAN ISIDRO,270,1008,1,,,,,,,,,,
AGATON,2022,6,ILOILO,SAN JOAQUIN,0,0,0,,,,,,,,,,
AGATON,2022,13,DINAGAT ISLANDS,SAN JOSE,183,551,8,,,,,,,,,,
AGATON,2022,6,ANTIQUE,SAN JOSE DE BUENAVISTA,153,577,1,,,,,,,0,3625,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
AGATON,2022,6,GUIMARAS,SAN LORENZO,5,19,1,,,,,,,0,2650,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
AGATON,2022,6,ILOILO,SAN MIGUEL,0,0,0,,,,,,,,,,
AGATON,2022,8,LEYTE,SAN MIGUEL,5930,20036,21,,,,,,,,,,
AGATON,2022,6,ILOILO,SAN RAFAEL,5207,19004,9,,,,4,4,8,2005,1016085,"['FAMILY FOOD PACK', 'SAKO LINE']","['FAMILY FOOD PACK', 'OTHERS']"
AGATON,2022,6,ANTIQUE,SAN REMEGIO,1449,6352,45,,,,4,286,290,0,1496,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
AGATON,2022,7,CEBU,SAN REMEGIO,538,1777,13,,,,,,,,,,
AGATON,2022,6,ILOILO,SANTA BARBARA,0,0,0,,,,,,,,,,
AGATON,2022,8,LEYTE,SANTA FE,4069,17469,17,,,,,,,,,,
AGATON,2022,Caraga,AGUSAN DEL SUR,SANTA JOSEFA,1633,6818,7,,,,0,1,1,0,668034,"['FOOD, NFI']",['OTHERS']
AGATON,2022,12,SOUTH COTABATO,SANTO NIÑO,1,5,1,,,,0,1,1,,,,
AGATON,2022,6,CAPIZ,SAPI AN,7690,26634,10,,,,,,,1100,660850,"['FAMILY FOOD PACK', 'FINANCIAL', 'HYGIENE KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT']"
AGATON,2022,6,ILOILO,SARA,17335,52191,42,3,0,0,896,3559,4455,5099,6443744,"['FAMILY FOOD PACK', 'FINANCIAL', 'HYGIENE KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'SLEEPING KIT']"
AGATON,2022,6,ANTIQUE,SEBASTE,0,0,0,,,,,,,,,,
AGATON,2022,Barmm,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,4023,0,14,,,,,,,,,,
AGATON,2022,6,ANTIQUE,SIBALOM,26,82,6,,,,,,,,,,
AGATON,2022,6,GUIMARAS,SIBUNAG,0,0,0,,,,,,,,,,
AGATON,2022,6,CAPIZ,SIGMA,10155,32186,21,,,,1,11,12,3550,1655663,"['BLANKET', 'FAMILY FOOD PACK', 'KITCHEN KIT', 'MODULAR TENT', 'OTHER NFI', 'WATER']","['FAMILY FOOD PACK', 'KITCHEN KIT', 'OTHERS', 'SHELTER KIT', 'SLEEPING KIT']"
AGATON,2022,6,NEGROS OCCIDENTAL,SILAY CITY,249,818,8,,,,1,1,2,,,,
AGATON,2022,6,NEGROS OCCIDENTAL,SIPALAY CITY,34,117,2,,,,,,,0,10255,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
AGATON,2022,7,CEBU,SOGOD,607,2224,16,0,1,0,,,,,,,
AGATON,2022,7,CEBU,STA FE,45,188,2,,,,,,,,,,
AGATON,2022,Barmm,MAGUINDANAO,SULTAN KUDARAT,8198,0,14,,,,,,,1099,0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGATON,2022,Barmm,MAGUINDANAO,SULTAN SA BARONGIS,2343,0,6,,,,,,,,,,
AGATON,2022,7,CEBU,TABOGON,34,149,4,,,,,,,,,,
AGATON,2022,7,CEBU,TABUELAN,529,2116,10,,,,,,,,,,
AGATON,2022,8,LEYTE,TACLOBAN CITY,1868,9139,13,,,,,,,,,,
AGATON,2022,8,EASTERN SAMAR,TAFT,816,3008,1,,,,,,,,,,
AGATON,2022,6,NEGROS OCCIDENTAL,TALISAY CITY,618,2898,12,,,,1,1,2,228,110808,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGATON,2022,7,CEBU,TALISAY CITY,490,2279,8,,,,,,,,,,
AGATON,2022,8,LEYTE,TANAUAN,2374,9494,18,,,,,,,,,,
AGATON,2022,6,AKLAN,TANGALAN,0,0,0,,,,,,,,,,
AGATON,2022,6,CAPIZ,TAPAZ,308,1039,20,,,,,,,,,,
AGATON,2022,Barmm,LANAO DEL SUR,TARAKA,3359,0,43,,,,,,,,,,
AGATON,2022,6,ANTIQUE,TIBIAO,8,27,2,,,,,,,,,,
AGATON,2022,6,ILOILO,TIGBAUAN,0,0,0,,,,,,,,,,
AGATON,2022,6,ANTIQUE,TOBIAS FORNIER,0,0,0,,,,,,,,,,
AGATON,2022,6,NEGROS OCCIDENTAL,TOBOSO,44,165,3,,,,,,,44,21384,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGATON,2022,7,CEBU,TOLEDO CITY,307,1267,6,,,,,,,,,,
AGATON,2022,8,LEYTE,TOLOSA,3,7,1,,,,,,,,,,
AGATON,2022,8,SOUTHERN LEYTE,TOMAS OPPUS,274,998,35,,,,,,,,,,
AGATON,2022,Caraga,AGUSAN DEL SUR,TRENTO,185,680,4,,,,,,,0,751296.66,"['FOOD, NFI']",['OTHERS']
AGATON,2022,13,DINAGAT ISLANDS,TUBAJON,151,439,6,,,,,,,,,,
AGATON,2022,6,ILOILO,TUBUNGAN,0,0,0,,,,,,,,,,
AGATON,2022,7,CEBU,TUBURAN,776,2138,19,,,,23,80,103,,,,
AGATON,2022,7,CEBU,TUDELA,162,508,4,,,,,,,,,,
AGATON,2022,12,SOUTH COTABATO,TUPI,1,6,1,,,,0,1,1,,,,
AGATON,2022,6,ANTIQUE,VALDERRAMA,25,87,6,,,,0,3,3,,,,
AGATON,2022,10,BUKIDNON,VALENCIA,182,724,1,,,,,,,0,0,"['HYGIENE KIT', 'JERRY CAN']","['HYGIENE KIT', 'KITCHEN KIT']"
AGATON,2022,6,NEGROS OCCIDENTAL,VALLADOLID,785,3925,7,,,,,,,,,,
AGATON,2022,Caraga,AGUSAN DEL SUR,VERUELA,3486,17430,11,,,,1,0,1,0,289163,"['FOOD, NFI']",['OTHERS']
AGATON,2022,6,NEGROS OCCIDENTAL,VICTORIAS CITY,7628,38140,20,,,,,,,,,,
AGATON,2022,8,LEYTE,VILLABA,7,35,0,1,0,0,,,,,,,
AGATON,2022,6,ILOILO,ZARRAGA,5389,19135,24,,,,3,13,16,2100,1732847,"['FAMILY FOOD PACK', 'FINANCIAL', 'HYGIENE KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'SLEEPING KIT']"
AGHON,2024,4B,OCCIDENTAL MINDORO,ABRA DE ILOG,0,22,0,,,,,,,,,,
AGHON,2024,4A,QUEZON,AGDANGAN,551,2137,12,,,,,,,,,,
AGHON,2024,4A,QUEZON,ALABAT,1,1,1,,,,,,,,,,
AGHON,2024,4A,LAGUNA,ALAMINOS,173,845,12,,,,,,,,,,
AGHON,2024,4A,CAVITE,ALFONSO,4,14,1,,,,,,,,,,
AGHON,2024,4A,QUEZON,ATIMONAN,433,1538,21,,,,4,69,73,,,,
AGHON,2024,5,CAMARINES SUR,BAAO,186,589,9,,,,,,,,,,
AGHON,2024,8,EASTERN SAMAR,BALANGIGA,447,1888,2,,,,,,,,,,
AGHON,2024,5,MASBATE,BALENO,13,61,1,,,,,,,,,,
AGHON,2024,10,MISAMIS ORIENTAL,BALINGASAG,,,,1,1,0,,,,,,,
AGHON,2024,5,CAMARINES NORTE,BASUD,10,50,1,,,,,,,,,,
AGHON,2024,4A,BATANGAS,BATANGAS CITY,50,2238,6,,,,0,118,118,,,,
AGHON,2024,4A,LAGUNA,BAY,1063,4060,14,,,,5,366,371,,,,
AGHON,2024,4A,RIZAL,BINANGONAN,7,25,1,,,,,,,,,,
AGHON,2024,4B,MARINDUQUE,BOAC,3,9,2,,,,,,,4,3600,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGHON,2024,7,CEBU,BOGO CITY,8,8,1,,,,,,,0,960,['MEAL'],['READY TO EAT FOOD']
AGHON,2024,4A,QUEZON,BUENAVISTA,105,412,8,,,,,,,,,,
AGHON,2024,4B,MARINDUQUE,BUENAVISTA,313,1120,13,,,,,,,300,270000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGHON,2024,5,SORSOGON,BULAN,5,47,1,,,,,,,0,4141,['HOT MEAL'],['READY TO EAT FOOD']
AGHON,2024,4A,QUEZON,BURDEOS,2359,10783,13,,,,114,2172,2286,,,,
AGHON,2024,4A,LAGUNA,CABUYAO CITY,42,135,3,,,,,,,,,,
AGHON,2024,4A,BATANGAS,CALACA CITY,10,37,1,,,,,,,,,,
AGHON,2024,4A,LAGUNA,CALAMBA CITY,500,1596,13,,,,0,1,1,,,,
AGHON,2024,4B,ORIENTAL MINDORO,CALAPAN,0,612,0,,,,,,,159,143100,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGHON,2024,4A,QUEZON,CALAUAG,9,34,2,,,,,,,,,,
AGHON,2024,4A,LAGUNA,CALAUAN,1274,5098,15,,,,,,,,,,
AGHON,2024,5,CAMARINES SUR,CANAMAN,2,5,1,,,,,,,,,,
AGHON,2024,4A,QUEZON,CANDELARIA,52,213,6,,,,,,,,,,
AGHON,2024,3,AURORA,CASIGURAN,1,5,1,,,,,,,,,,
AGHON,2024,4A,QUEZON,CATANAUAN,470,2232,13,,,,,,,,,,
AGHON,2024,4A,LAGUNA,CAVINTI,40,175,4,,,,,,,,,,
AGHON,2024,7,CEBU,DANAO CITY,19,24,1,,,,,,,0,12720,"['ACCOMMODATION, TRANSPORTATION']",['LOGISTICAL SUPPORT']
AGHON,2024,3,AURORA,DILASAG,846,3384,7,,,,,,,,,,
AGHON,2024,4A,QUEZON,DOLORES,728,3640,15,,,,,,,,,,
AGHON,2024,8,EASTERN SAMAR,DOLORES,1,5,1,,,,,,,,,,
AGHON,2024,4A,LAGUNA,FAMY,4,9,4,,,,0,2,2,,,,
AGHON,2024,4A,QUEZON,GENERAL LUNA,183,642,14,,,,,,,0,386150,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGHON,2024,4A,CAVITE,GENERAL MARIANO ALVAREZ,2,5,1,,,,,,,,,,
AGHON,2024,5,CAMARINES SUR,GOA,5,13,1,,,,,,,,,,
AGHON,2024,4A,QUEZON,GUINAYANGAN,66,240,2,,,,,,,,,,
AGHON,2024,4A,QUEZON,GUMACA,56,205,9,,,,,,,,,,
AGHON,2024,4A,QUEZON,INFANTA,62,200,5,,,,,,,0,117230.75,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGHON,2024,4A,QUEZON,JOMALIG,41,169,5,,,,,,,,,,
AGHON,2024,4A,LAGUNA,KALAYAAN,44,161,3,,,,2,5,7,,,,
AGHON,2024,5,CAMARINES NORTE,LABO,5,14,1,,,,,,,,,,
AGHON,2024,8,NORTHERN SAMAR,LAVEZARES,14,53,1,,,,4,10,14,64,129228.42,"['FAMILY FOOD PACK', 'HYGIENE KIT', 'KITCHEN SET', 'SHELTER REPAIR KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'KITCHEN KIT', 'SHELTER KIT']"
AGHON,2024,5,ALBAY,LEGAZPI CITY,1,5,1,,,,,,,,,,
AGHON,2024,4A,LAGUNA,LILIW,507,1754,22,,,,2,45,47,,,,
AGHON,2024,4A,BATANGAS,LIPA CITY,60,276,9,,,,,,,,,,
AGHON,2024,4A,QUEZON,LOPEZ,51,144,5,,,,,,,,,,
AGHON,2024,4A,LAGUNA,LOS BAÑOS,144,545,11,,,,,,,,,,
AGHON,2024,4A,QUEZON,LUCBAN,19,71,9,,,,,,,,,,
AGHON,2024,4A,QUEZON,LUCENA,1406,7043,19,3,0,0,,,,491,643983.39,['HYGIENE KIT'],['HYGIENE KIT']
AGHON,2024,4A,LAGUNA,LUISIANA,26,116,6,,,,0,7,7,,,,
AGHON,2024,4A,LAGUNA,LUMBAN,74,261,8,,,,1,0,1,,,,
AGHON,2024,4A,BATANGAS,MABINI,1,5,1,,,,,,,,,,
AGHON,2024,4A,QUEZON,MACALELON,173,696,15,,,,,,,,,,
AGHON,2024,4A,LAGUNA,MAGDALENA,654,2294,19,,,,25,360,385,,,,
AGHON,2024,4B,ROMBLON,MAGDIWANG,0,35,0,,,,,,,0,20000,['HOT MEAL'],['READY TO EAT FOOD']
AGHON,2024,4A,LAGUNA,MAJAYJAY,334,1191,20,,,,19,291,310,,,,
AGHON,2024,Ncr,NCR,MANILA,90,253,1,,,,,,,,,,
AGHON,2024,5,MASBATE,MASBATE CITY,4,21,2,,,,,,,,,,
AGHON,2024,4A,BATANGAS,MATAAS NA KAHOY,1,4,1,,,,,,,,,,
AGHON,2024,5,SORSOGON,MATNOG,3673,3673,1,,,,,,,1200,750000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGHON,2024,4A,QUEZON,MAUBAN,524,2123,21,,,,,,,600,3187098,"['FAMILY FOOD PACK', 'HYGIENE KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT']"
AGHON,2024,8,EASTERN SAMAR,MAYDOLONG,10,65,3,,,,0,5,5,,,,
AGHON,2024,5,CAMARINES NORTE,MERCEDES,12,46,2,,,,,,,,,,
AGHON,2024,5,MASBATE,MOBO,27,112,1,,,,,,,,,,
AGHON,2024,4B,MARINDUQUE,MOGPOG,34,117,11,,,,,,,,,,
AGHON,2024,4A,QUEZON,MULANAY,180,604,9,,,,,,,,,,
AGHON,2024,5,CAMARINES SUR,NAGA CITY,5,17,1,,,,,,,,,,
AGHON,2024,4A,LAGUNA,NAGCARLAN,768,2895,40,,,,0,16,16,,,,
AGHON,2024,4A,BATANGAS,NO BREAKDOWN,,,,,,,,,,0,213955,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGHON,2024,4A,LAGUNA,NO BREAKDOWN,,,,,,,,,,0,339920,"['FAMILY FOOD PACK', 'HOT MEAL']","['FAMILY FOOD PACK', 'READY TO EAT FOOD']"
AGHON,2024,4A,QUEZON,NO BREAKDOWN,,,,,,,,,,0,5118080,"['AICS', 'FAMILY FOOD PACK']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
AGHON,2024,4A,RIZAL,NO BREAKDOWN,,,,,,,,,,0,15120,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGHON,2024,4B,ROMBLON,ODIONGAN,,,,,,,,,,141,18700,['HOT MEAL'],['READY TO EAT FOOD']
AGHON,2024,4A,QUEZON,PADRE BURGOS,469,2318,21,,,,,,,0,290243.2,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGHON,2024,4A,BATANGAS,PADRE GARCIA,23,108,8,,,,,,,,,,
AGHON,2024,4A,LAGUNA,PAETE,4,13,1,,,,,,,,,,
AGHON,2024,4A,QUEZON,PAGBILAO,6123,25284,27,,,,406,1704,2110,0,416089.74,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGHON,2024,4A,LAGUNA,PAGSANJAN,1563,6038,14,,,,19,148,167,,,,
AGHON,2024,4A,LAGUNA,PAKIL,5,25,2,,,,,,,,,,
AGHON,2024,5,MASBATE,PALANAS,3,10,1,,,,,,,,,,
AGHON,2024,4A,LAGUNA,PANGIL,7,29,2,,,,,,,,,,
AGHON,2024,4A,QUEZON,PANUKULAN,621,2114,13,,,,,,,,,,
AGHON,2024,5,CAMARINES SUR,PASACAO,109,356,4,,,,,,,74,61870,"['FAMILY FOOD PACK', 'HOT MEAL']","['FAMILY FOOD PACK', 'READY TO EAT FOOD']"
AGHON,2024,4A,QUEZON,PATNANUNGAN,654,2506,6,,,,,,,0,1432040,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGHON,2024,4A,QUEZON,PEREZ,434,1415,11,,,,,,,,,,
AGHON,2024,4A,LAGUNA,PILA,10,36,3,,,,,,,,,,
AGHON,2024,5,SORSOGON,PILAR,1127,3939,10,,,,,,,0,56340,['HOT MEAL'],['READY TO EAT FOOD']
AGHON,2024,5,ALBAY,PIO DURAN,657,727,1,,,,,,,727,182750,"['HOT MEAL', 'MALONG']","['CLOTHING KIT', 'READY TO EAT FOOD']"
AGHON,2024,4A,QUEZON,PITOGO,217,765,20,,,,,,,,,,
AGHON,2024,4A,QUEZON,PLARIDEL,18,63,3,,,,,,,,,,
AGHON,2024,4A,QUEZON,POLILLO,1654,6154,18,,,,26,734,760,0,179005,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGHON,2024,4B,ORIENTAL MINDORO,PUERTO GALERA,0,17,0,,,,,,,,,,
AGHON,2024,4A,QUEZON,REAL,584,1933,9,,,,0,1,1,,,,
AGHON,2024,4A,LAGUNA,RIZAL,406,1644,10,,,,22,55,77,,,,
AGHON,2024,4B,ROMBLON,ROMBLON,0,112,0,,,,,,,0,17000,['HOT MEAL'],['READY TO EAT FOOD']
AGHON,2024,4A,BATANGAS,ROSARIO,321,1275,20,,,,,,,,,,
AGHON,2024,4B,ORIENTAL MINDORO,ROXAS,0,204,0,,,,,,,,,,
AGHON,2024,4A,QUEZON,SAMPALOC,576,1023,14,,,,12,165,177,0,335400,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGHON,2024,4A,QUEZON,SAN ANDRES,28,126,3,,,,,,,,,,
AGHON,2024,5,CATANDUANES,SAN ANDRES,0,347,0,,,,,,,0,357500,['HOT MEAL'],['READY TO EAT FOOD']
AGHON,2024,4A,QUEZON,SAN ANTONIO,1292,5550,20,,,,,,,,,,
AGHON,2024,4A,BATANGAS,SAN JOSE,1,6,1,,,,,,,,,,
AGHON,2024,4A,BATANGAS,SAN JUAN CITY,128,595,5,,,,45,495,540,0,72000,['HOT MEAL'],['READY TO EAT FOOD']
AGHON,2024,4A,LAGUNA,SAN PABLO CITY,594,2607,29,,,,,,,,,,
AGHON,2024,7,CEBU,SAN REMIGIO,333,597,1,,,,,,,0,17910,['PACKED MEAL'],['READY TO EAT FOOD']
AGHON,2024,4A,LAGUNA,SANTA CRUZ,97,323,8,,,,,,,,,,
AGHON,2024,5,CAMARINES NORTE,SANTA ELENA,5,24,1,,,,,,,,,,
AGHON,2024,8,SAMAR,SANTA MARGARITA,4,20,2,,,,0,2,2,6,4191.9,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGHON,2024,4A,LAGUNA,SANTA MARIA,2,2,1,,,,,,,,,,
AGHON,2024,4A,BATANGAS,SANTO TOMAS CITY,50,226,7,,,,26,0,26,,,,
AGHON,2024,4A,QUEZON,SARIAYA,313,1078,14,,,,,,,0,334945,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AGHON,2024,4A,LAGUNA,SINILOAN,18,62,4,,,,,,,,,,
AGHON,2024,5,ALBAY,TABACO CITY,381,381,1,,,,,,,50,91301.5,"['FAMILY FOOD PACK', 'HOT MEAL']","['FAMILY FOOD PACK', 'READY TO EAT FOOD']"
AGHON,2024,4A,CAVITE,TAGAYTAY CITY,1,5,1,,,,,,,,,,
AGHON,2024,4A,QUEZON,TAGKAWAYAN,6,25,1,,,,,,,,,,
AGHON,2024,4A,BATANGAS,TALISAY CITY,1,4,1,,,,0,11,11,,,,
AGHON,2024,4A,BATANGAS,TANAUAN CITY,65,249,4,,,,,,,,,,
AGHON,2024,4A,CAVITE,TANZA,26,84,2,,,,,,,0,2038,['HOT MEAL'],['READY TO EAT FOOD']
AGHON,2024,4A,QUEZON,TAYABAS,1024,4201,32,,,,20,122,142,,,,
AGHON,2024,4A,BATANGAS,TAYSAN,2,8,2,,,,0,3,3,,,,
AGHON,2024,4A,QUEZON,TIAONG,410,1623,14,,,,,,,,,,
AGHON,2024,4B,MARINDUQUE,TORRIJOS,441,1408,17,,,,,,,,,,
AGHON,2024,Ncr,NCR,VALENZUELA,13,50,1,,,,,,,,,,
AGHON,2024,5,CATANDUANES,VIRAC,0,238,0,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,BAAO,1196,4424,9,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,BOMBON,749,2770,5,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,BUHI,608,2248,3,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,BULA,1067,3948,6,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,CALABANGA,102,376,8,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,CANAMAN,935,3465,5,,,,,,,,,,
AMANG,2023,5,CAMARINES NORTE,CAPALONGA,7,29,1,,,,,,,,,,
AMANG,2023,5,CAMARINES NORTE,DAET,2,8,1,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,GAINZA,663,2453,7,,,,,,,,,,
AMANG,2023,4A,QUEZON,GENERAL LUNA,25,76,3,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,GOA,58,214,1,,,,,,,,,,
AMANG,2023,5,ALBAY,GUINOBATAN,57,199,1,,,,,,,,,,
AMANG,2023,4A,QUEZON,GUMACA,56,196,5,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,IRIGA CITY,437,1616,3,,,,,,,,,,
AMANG,2023,5,CAMARINES NORTE,JOSE PANGANIBAN,4,20,2,,,,,,,,,,
AMANG,2023,5,CAMARINES NORTE,LABO,0,0,0,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,LIBMANAN,1854,6854,16,,,,,,,,,,
AMANG,2023,4A,QUEZON,LOPEZ,222,816,15,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,MAGARAO,1393,5171,9,,,,,,,,,,
AMANG,2023,5,SORSOGON,MATNOG,,,,,,,,,,500,240000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AMANG,2023,5,CAMARINES NORTE,MERCEDES,18,60,2,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,MILAOR,2897,10720,9,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,MINALABAC,2887,10679,19,,,,,,,,,,
AMANG,2023,5,MASBATE,MOBO,,,,,,,,,,8,5000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AMANG,2023,5,CAMARINES SUR,NABUA,115,425,1,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,PAMPLONA,3915,14486,17,,,,,,,,,,
AMANG,2023,5,CAMARINES NORTE,PARACALE,2,8,1,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,PASACAO,1871,6924,8,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,PILI,1981,7330,5,,,,,,,,,,
AMANG,2023,5,ALBAY,PIO DURAN,,,,,,,,,,55,48298.8,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AMANG,2023,5,CATANDUANES,SAN ANDRES,3,5,2,,,,,,,,,,
AMANG,2023,5,CAMARINES SUR,SAN FERNANDO,2891,10635,13,,,,,,,,,,
AMANG,2023,5,CAMARINES NORTE,SAN VICENTE,2,7,1,,,,,,,,,,
AMANG,2023,5,CAMARINES NORTE,SANTA ELENA,47,262,6,,,,,,,,,,
AMANG,2023,5,CAMARINES NORTE,TALISAY CITY,1,1,1,,,,,,,,,,
AMBO,2020,8,NORTHERN SAMAR,ALLEN,308,735,20,0,7,0,84,740,824,,,,
AMBO,2020,5,MASBATE,AROROY,69,302,4,,,,,,,,,,
AMBO,2020,8,EASTERN SAMAR,ARTECHE,4603,18519,20,0,56,0,1416,2654,4070,4971,3104234.7,"['FAMILY FOOD PACK', 'RICE']",['FAMILY FOOD PACK']
AMBO,2020,5,CAMARINES SUR,BAAO,686,2945,12,,,,,,,,,,
AMBO,2020,5,ALBAY,BACACAY,512,1708,4,,,,,,,,,,
AMBO,2020,5,CATANDUANES,BAGAMANOC,14,68,0,,,,,,,,,,
AMBO,2020,5,CAMARINES SUR,BALATAN,639,2932,11,,,,,,,,,,
AMBO,2020,5,MASBATE,BALENO,41,157,2,,,,,,,,,,
AMBO,2020,3,AURORA,BALER,28,101,3,,,,,,,,,,
AMBO,2020,5,MASBATE,BALUD,123,453,8,,,,,,,,,,
AMBO,2020,1,ILOCOS NORTE,BANGUI,3,6,1,,,,,,,,,,
AMBO,2020,5,SORSOGON,BARCELONA,988,3566,25,,,,59,2,61,,,,
AMBO,2020,5,CAMARINES NORTE,BASUD,119,367,10,,,,,,,,,,
AMBO,2020,5,CAMARINES SUR,BATO,1891,8174,25,,,,,,,,,,
AMBO,2020,5,CATANDUANES,BATO,469,1979,0,,,,,,,,,,
AMBO,2020,5,MASBATE,BATUAN,65,276,4,,,,,,,,,,
AMBO,2020,8,NORTHERN SAMAR,BIRI,187,828,5,,,,1,162,163,500,274535,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AMBO,2020,4B,MARINDUQUE,BOAC,16,212,8,,,,,,,,,,
AMBO,2020,5,CAMARINES SUR,BOMBON,145,579,6,,,,,,,,,,
AMBO,2020,8,NORTHERN SAMAR,BOMBON,1879,6088,18,0,2,0,22,1857,1879,,,,
AMBO,2020,4A,QUEZON,BUENAVISTA,,,,0,2,0,,,,,,,
AMBO,2020,4B,MARINDUQUE,BUENAVISTA,7,22,1,,,,,,,,,,
AMBO,2020,5,CAMARINES SUR,BUHI,405,1622,5,,,,,,,,,,
AMBO,2020,5,CAMARINES SUR,BULA,474,1962,16,,,,,,,,,,
AMBO,2020,3,BULACAN,BULAKAN,30,84,1,,,,,,,,,,
AMBO,2020,5,SORSOGON,BULAN,5089,20207,52,,,,32,318,350,,,,
AMBO,2020,5,SORSOGON,BULUSAN,1182,1302,19,,,,2,607,609,,,,
AMBO,2020,5,CAMARINES SUR,CABUSAO,639,2380,9,,,,,,,,,,
AMBO,2020,5,CAMARINES SUR,CALABANGA,778,3127,26,,,,,,,,,,
AMBO,2020,8,SAMAR,CALBAYOG,,,,0,4,0,,,,,,,
AMBO,2020,Ncr,NCR,CALOOCAN CITY,8,40,1,,,,,,,,,,
AMBO,2020,5,ALBAY,CAMALIG,145,536,5,,,,,,,,,,
AMBO,2020,5,CAMARINES SUR,CAMALIGAN,126,525,13,,,,,,,,,,
AMBO,2020,8,EASTERN SAMAR,CAN AVID,5774,22929,28,0,16,0,63,2889,2952,1500,823605,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AMBO,2020,5,CAMARINES SUR,CANAMAN,793,2723,25,,,,,,,,,,
AMBO,2020,5,CAMARINES NORTE,CAPALONGA,38,184,4,,,,,,,,,,
AMBO,2020,8,NORTHERN SAMAR,CAPUL,2636,13180,1,0,3,0,5,189,194,1000,549070,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
AMBO,2020,5,CAMARINES SUR,CARAMOAN,259,934,7,,,,,,,,,,
AMBO,2020,5,CATANDUANES,CARAMOAN,30,126,0,,,,,,,,,,
AMBO,2020,3,AURORA,CASIGURAN,64,243,8,,,,,,,,,,
AMBO,2020,5,SORSOGON,CASIGURAN,3102,10935,25,,,,,,,,,,
AMBO,2020,5,SORSOGON,CASTILLA,1773,5378,19,,,,,,,,,,
AMBO,2020,5,MASBATE,CATAINGAN,109,329,3,,,,,,,,,,
